"","bin","genus_explanation","genus_type","nyslægt","genus_nameing","popup_html","latitude","longitude","city_dk","taxonomy_proposed"
"641","MFD04212.bin.1.269","Microbe found nearby Nyord","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Nyord   <br/>","<b>Bakteriens navn:</b> Nyordihabitans vicinus<br/>
     <b>Findested:</b> Klitter (Faste klitter (grå klitter)) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Nyord   <br/>",55.0396,12.2823,"Nyord","d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Thermoleophilaceae;g__Nyordihabitans;s__Nyordihabitans vicinus"
"642","MFD02840.bin.c.2","Microbe found nearby Nyord","N","Nej"," ","<b>Bakteriens navn:</b> Nyordihabitans oricus<br/>
     <b>Findested:</b> Kystområder (Havklinter og stenede strande) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.0595,14.7807,"Nyord","d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Thermoleophilaceae;g__Nyordihabitans;s__Nyordihabitans oricus"
"643","MFD04212.bin.1.169","Microbe found nearby Nyord","N","Nej"," ","<b>Bakteriens navn:</b> Nyordihabitans humicus<br/>
     <b>Findested:</b> Klitter (Faste klitter (grå klitter)) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.0396,12.2823,"Nyord","d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Thermoleophilaceae;g__Nyordihabitans;s__Nyordihabitans humicus"
"644","MFD04935.bin.1.19","Microbe found nearby Nyord","N","Nej"," ","<b>Bakteriens navn:</b> Nyordihabitans borealis<br/>
     <b>Findested:</b> Klitter (Marehalmklitter (hvide klitter)) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.3523,8.4297,"Nyord","d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Thermoleophilaceae;g__Nyordihabitans;s__Nyordihabitans borealis"
"645","MFD09212.bin.c.4","Microbe found nearby Nyord","N","Nej"," ","<b>Bakteriens navn:</b> Nyordihabitans glebicus<br/>
     <b>Findested:</b> Græsland (Tørre sandede kalkgræsmarker) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.90241,10.25675,"Nyord","d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Thermoleophilaceae;g__Nyordihabitans;s__Nyordihabitans glebicus"
"646","MFD03250.bin.1.9","Microbe found nearby Nyvang","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Nyvang   <br/>","<b>Bakteriens navn:</b> Nyvangimorpha aquidulcis<br/>
     <b>Findested:</b> Saltvand (Havne) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Nyvang   <br/>",55.677,11.0731,"Nyvang","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Nyvangimorphaceae;g__Nyvangimorpha;s__Nyvangimorpha aquidulcis"
"647","MFD01689.bin.1.50","Microbe found nearby Naesbjerg","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Næsbjerg (Naesbjerg) <br/>","<b>Bakteriens navn:</b> Naesbjergiella adiacens<br/>
     <b>Findested:</b> Moser, kær og højmoser (Nedbrudte tørvemos-samfund) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Næsbjerg (Naesbjerg) <br/>",55.595,8.4696,"Næsbjerg","d__Bacteria;p__Bacteroidota;c__Skagenicolia;o__Skagenicolales;f__Naesbjergiellaceae;g__Naesbjergiella;s__Naesbjergiella adiacens"
"648","MFD05512.bin.c.1","Microbe found nearby Naesbjerg","N","Nej"," ","<b>Bakteriens navn:</b> Naesbjergiella borealis<br/>
     <b>Findested:</b> Skove (Mose-skov) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.7882,12.3921,"Næsbjerg","d__Bacteria;p__Bacteroidota;c__Skagenicolia;o__Skagenicolales;f__Naesbjergiellaceae;g__Naesbjergiella;s__Naesbjergiella borealis"
"649","MFD09267.bin.1.321","Microbe found nearby Naesborg","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Næsborg (Naesborg) <br/>","<b>Bakteriens navn:</b> Naesborgicola septentrionalis<br/>
     <b>Findested:</b> Græsland (Tørre sandede kalkgræsmarker) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Næsborg (Naesborg) <br/>",56.98291,9.28746,"Næsborg","d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Maglebybacteriaceae;g__Naesborgicola;s__Naesborgicola septentrionalis"
"650","MFD01275.bin.1.46","Microbe found nearby Naesborg","N","Nej"," ","<b>Bakteriens navn:</b> Naesborgicola terreum<br/>
     <b>Findested:</b> Klitter (Marehalmklitter (hvide klitter)) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.5332,10.8089,"Næsborg","d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Maglebybacteriaceae;g__Naesborgicola;s__Naesborgicola terreum"
"651","MFD04850.bin.1.53","Microbe found nearby Naesborg","N","Nej"," ","<b>Bakteriens navn:</b> Naesborgicola humicus<br/>
     <b>Findested:</b> Græsland (Kalkrig græsland) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.8489,8.6134,"Næsborg","d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Maglebybacteriaceae;g__Naesborgicola;s__Naesborgicola humicus"
"652","MFD01213.bin.c.2","Microbe found nearby Noerager","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Nørager (Noerager) <br/>","<b>Bakteriens navn:</b> Noeragerimen vicinum<br/>
     <b>Findested:</b> Klitter (Faste klitter (grå klitter)) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Nørager (Noerager) <br/>",56.5224,10.4374,"Nørager","d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__Noeragerimenaceae;g__Noeragerimen;s__Noeragerimen vicinum"
"653","MFD10064.bin.c.3","Microbe found nearby Noerhaa","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Nørhå (Noerhaa) <br/>","<b>Bakteriens navn:</b> Noerhaaba arida<br/>
     <b>Findested:</b> Klitter (Afkalkede revling-klitter) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Nørhå (Noerhaa) <br/>",56.91759,8.42712,"Nørhå","d__Bacteria;p__Chloroflexota;c__Dormibacteria;o__Noerhaabales;f__Noerhaabaceae;g__Noerhaaba;s__Noerhaaba arida"
"654","MFD05512.bin.1.44","Microbe found nearby Noerhaa","N","Nej"," ","<b>Bakteriens navn:</b> Noerhaaba scandia<br/>
     <b>Findested:</b> Skove (Mose-skov) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.7882,12.3921,"Nørhå","d__Bacteria;p__Chloroflexota;c__Dormibacteria;o__Noerhaabales;f__Noerhaabaceae;g__Noerhaaba;s__Noerhaaba scandia"
"655","MFD04463.bin.c.14","Microbe found nearby Noerre Bork","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Nørre Bork (Noerre Bork) <br/>","<b>Bakteriens navn:</b> Propeborkiana arida<br/>
     <b>Findested:</b> Klitter (Træklitter) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Nørre Bork (Noerre Bork) <br/>",55.7443,8.2405,"Nørre Bork","d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales;f__Propeborkianaceae;g__Propeborkiana;s__Propeborkiana arida"
"656","MFD02416.bin.1.76","Microbe found nearby Noerre Bork","N","Nej"," ","<b>Bakteriens navn:</b> Propeborkiana ripica<br/>
     <b>Findested:</b> Kystområder (Indlands strandenge) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.8577,9.5553,"Nørre Bork","d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales;f__Propeborkianaceae;g__Propeborkiana;s__Propeborkiana ripica"
"657","MFD09567.bin.c.1","Microbe found nearby Noerre Broby","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Nørre Broby (Noerre Broby) <br/>","<b>Bakteriens navn:</b> Brobyhabitans propinquus<br/>
     <b>Findested:</b> Moser, kær og højmoser (Nedbrudt højmoser) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Nørre Broby (Noerre Broby) <br/>",55.2555,10.2565,"Nørre Broby","d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Sonderborgisomataceae;g__Brobyhabitans;s__Brobyhabitans propinquus"
"658","MFD09567.bin.2.17","Microbe found nearby Noerre Broby","N","Nej"," ","<b>Bakteriens navn:</b> Brobyhabitans terrestris<br/>
     <b>Findested:</b> Moser, kær og højmoser (Nedbrudt højmoser) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.2555,10.2565,"Nørre Broby","d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Sonderborgisomataceae;g__Brobyhabitans;s__Brobyhabitans terrestris"
"659","MFD02979.bin.1.62","Microbe found nearby Noerre Galten","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Nørre Galten (Noerre Galten) <br/>","<b>Bakteriens navn:</b> Galtenibacter vicinus<br/>
     <b>Findested:</b> Ferskvand (Regnvandsbassin, by) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Nørre Galten (Noerre Galten) <br/>",56.323,10.0517,"Nørre Galten","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Galtenibacteraceae;g__Galtenibacter;s__Galtenibacter vicinus"
"660","MFD05442.bin.1.81","Microbe found nearby Noerre Galten","N","Nej"," ","<b>Bakteriens navn:</b> Galtenibacter proximus<br/>
     <b>Findested:</b> Kystområder (Atlantiske strandenge) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.7368,8.822,"Nørre Galten","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Galtenibacteraceae;g__Galtenibacter;s__Galtenibacter proximus"
"661","MFD09206.bin.1.2","Microbe found nearby Noerre Kongerslev","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Nørre Kongerslev (Noerre Kongerslev) <br/>","<b>Bakteriens navn:</b> Kongersleviana similis<br/>
     <b>Findested:</b> Græsland (Tørre sandede kalkgræsmarker) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Nørre Kongerslev (Noerre Kongerslev) <br/>",56.90236,10.25672,"Nørre Kongerslev","d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Pjedstedimenaceae;g__Kongersleviana;s__Kongersleviana similis"
"662","MFD01275.bin.c.18","Microbe found nearby Noerre Kongerslev","N","Nej"," ","<b>Bakteriens navn:</b> Kongersleviana humica<br/>
     <b>Findested:</b> Klitter (Marehalmklitter (hvide klitter)) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.5332,10.8089,"Nørre Kongerslev","d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Pjedstedimenaceae;g__Kongersleviana;s__Kongersleviana humica"
"663","MFD04434.bin.1.36","Microbe found nearby Noerre Nebel","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Nørre Nebel (Noerre Nebel) <br/>","<b>Bakteriens navn:</b> Nebelivivens terrestris<br/>
     <b>Findested:</b> Klitter (Træklitter) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Nørre Nebel (Noerre Nebel) <br/>",55.7463,8.2445,"Nørre Nebel","d__Bacteria;p__Patescibacteria;c__Doudnabacteria;o__Nebeliviventales;f__Nebeliviventaceae;g__Nebelivivens;s__Nebelivivens terrestris"
"664","MFD04434.bin.1.117","Microbe found nearby Noerre Nebel","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Nørre Nebel (Noerre Nebel) <br/>","<b>Bakteriens navn:</b> Nebelibacter aridus<br/>
     <b>Findested:</b> Klitter (Træklitter) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Nørre Nebel (Noerre Nebel) <br/>",55.7463,8.2445,"Nørre Nebel","d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__Binatales;f__Binataceae;g__Nebelibacter;s__Nebelibacter aridus"
"665","MFD05502.bin.1.2","Microbe found nearby Noerre Nebel","N","Nej"," ","<b>Bakteriens navn:</b> Nebelibacter glebicus<br/>
     <b>Findested:</b> Heder og krat (Våd hede) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.77,10.3164,"Nørre Nebel","d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__Binatales;f__Binataceae;g__Nebelibacter;s__Nebelibacter glebicus"
"666","MFD06092.bin.1.174","Microbe found nearby Noerre Nebel","N","Nej"," ","<b>Bakteriens navn:</b> Nebelibacter nordicus<br/>
     <b>Findested:</b> Heder og krat (Våd hede) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.2604146,8.49378111,"Nørre Nebel","d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__Binatales;f__Binataceae;g__Nebelibacter;s__Nebelibacter nordicus"
"667","MFD03726.bin.1.74","Microbe found nearby Noerre Nebel","N","Nej"," ","<b>Bakteriens navn:</b> Nebelivivens proximus<br/>
     <b>Findested:</b> Ferskvand (Lukkede vandområder) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.2451,9.3209,"Nørre Nebel","d__Bacteria;p__Patescibacteria;c__Doudnabacteria;o__Nebeliviventales;f__Nebeliviventaceae;g__Nebelivivens;s__Nebelivivens proximus"
"668","MFD09964.bin.1.87","Microbe found nearby Oddense","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Oddense   <br/>","<b>Bakteriens navn:</b> Oddensebacterium simile<br/>
     <b>Findested:</b> Saltvand (Fjorde) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Oddense   <br/>",56.5565,9.0763,"Oddense","d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__UBA1400;f__Chisholmbacteraceae;g__Oddensebacterium;s__Oddensebacterium simile"
"669","MFD05513.bin.1.68","Microbe found nearby Odder","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Odder   <br/>","<b>Bakteriens navn:</b> Odderium nordicum<br/>
     <b>Findested:</b> Skove (Tempererede skove) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Odder   <br/>",55.9873,10.1282,"Odder","d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__SbA1;g__Odderium;s__Odderium nordicum"
"670","MFD05513.bin.1.196","Microbe found nearby Odder","N","Nej"," ","<b>Bakteriens navn:</b> Odderium danicum<br/>
     <b>Findested:</b> Skove (Tempererede skove) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.9873,10.1282,"Odder","d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__SbA1;g__Odderium;s__Odderium danicum"
"671","MFD05705.bin.1.31","Microbe found nearby Oksbol","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Oksbøl (Oksbol) <br/>","<b>Bakteriens navn:</b> Oksboliella glebica<br/>
     <b>Findested:</b> Klitter (Fugtige klitlavninger) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Oksbøl (Oksbol) <br/>",55.7153,8.2063,"Oksbøl","d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__Oksboliella;s__Oksboliella glebica"
"672","MFD05684.bin.1.285","Microbe found nearby Oksbol","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Oksbøl (Oksbol) <br/>","<b>Bakteriens navn:</b> Oksboliana litoralis<br/>
     <b>Findested:</b> Kystområder (Kveller-vade) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Oksbøl (Oksbol) <br/>",55.5312,8.2638,"Oksbøl","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Treenighedsiabaceae;g__Oksboliana;s__Oksboliana litoralis"
"673","MFD05684.bin.1.402","Microbe found nearby Oksby","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Oksby   <br/>","<b>Bakteriens navn:</b> Oksbysoma oricum<br/>
     <b>Findested:</b> Kystområder (Kveller-vade) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Oksby   <br/>",55.5312,8.2638,"Oksby","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Azotimanducaceae_A;g__Oksbysoma;s__Oksbysoma oricum"
"674","MFD03726.bin.1.68","Microbe found nearby Oksenvad","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Oksenvad   <br/>","<b>Bakteriens navn:</b> Oksenvadisoma scandium<br/>
     <b>Findested:</b> Ferskvand (Lukkede vandområder) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Oksenvad   <br/>",55.2451,9.3209,"Oksenvad","d__Bacteria;p__Patescibacteria;c__ABY1;o__Adskageniabales;f__Adskageniabaceae;g__Oksenvadisoma;s__Oksenvadisoma scandium"
"675","MFD09603.bin.1.99","Microbe found nearby Olsker","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Olsker   <br/>","<b>Bakteriens navn:</b> Olskerimonas humica<br/>
     <b>Findested:</b> Klipper og huler (Kiselrige klippeskrænter) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Olsker   <br/>",55.2067,14.9796,"Olsker","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Olskerimonas;s__Olskerimonas humica"
"676","MFD00031.bin.1.58","Microbe found nearby Ottestrup","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Ottestrup   <br/>","<b>Bakteriens navn:</b> Ottestrupium terreus<br/>
     <b>Findested:</b> Skove (Fugtig elleskov) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Ottestrup   <br/>",55.4191,11.4075,"Ottestrup","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Ottestrupium;s__Ottestrupium terreus"
"677","MFD00031.bin.1.107","Microbe found nearby Ottestrup","N","Nej"," ","<b>Bakteriens navn:</b> Ottestrupium contiguum<br/>
     <b>Findested:</b> Skove (Fugtig elleskov) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.4191,11.4075,"Ottestrup","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Ottestrupium;s__Ottestrupium contiguum"
"678","MFD05841.bin.1.117","Microbe found nearby Ottestrup","N","Nej"," ","<b>Bakteriens navn:</b> Ottestrupium scandium<br/>
     <b>Findested:</b> Skove   <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.891,9.9156,"Ottestrup","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Ottestrupium;s__Ottestrupium scandium"
"679","MFD09222.bin.1.53","Microbe found nearby Ottestrup","N","Nej"," ","<b>Bakteriens navn:</b> Ottestrupium glebicum<br/>
     <b>Findested:</b> Heder og krat (Våd hede) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.2643,9.2476,"Ottestrup","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Ottestrupium;s__Ottestrupium glebicum"
"680","MFD09964.bin.1.68","Microbe found nearby Otting","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Otting   <br/>","<b>Bakteriens navn:</b> Ottingiana contigua<br/>
     <b>Findested:</b> Saltvand (Fjorde) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Otting   <br/>",56.5565,9.0763,"Otting","d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Koltiaceae;g__Ottingiana;s__Ottingiana contigua"
"681","MFD02416.bin.1.121","Microbe found nearby Oudrup","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Oudrup   <br/>","<b>Bakteriens navn:</b> Oudrupius oricus<br/>
     <b>Findested:</b> Kystområder (Indlands strandenge) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Oudrup   <br/>",56.8577,9.5553,"Oudrup","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Oudrupiales;f__Oudrupiaceae;g__Oudrupius;s__Oudrupius oricus"
"682","MFD04428.bin.1.167","Microbe found nearby Outrup","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Outrup   <br/>","<b>Bakteriens navn:</b> Outrupibacterium humicum<br/>
     <b>Findested:</b> Græsland (Blåtopenge) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Outrup   <br/>",55.7148,8.3158,"Outrup","d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Outrupibacteriales;f__Outrupibacteriaceae;g__Outrupibacterium;s__Outrupibacterium humicum"
"683","MFD04944.bin.1.209","Microbe found nearby Outrup","N","Nej"," ","<b>Bakteriens navn:</b> Outrupibacterium telluricum<br/>
     <b>Findested:</b> Græsland (Artsrig nardus-bjergeng) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",54.9596,10.5752,"Outrup","d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Outrupibacteriales;f__Outrupibacteriaceae;g__Outrupibacterium;s__Outrupibacterium telluricum"
"684","MFD05942.bin.1.16","Microbe found nearby Outrup","N","Nej"," ","<b>Bakteriens navn:</b> Outrupibacterium terrestre<br/>
     <b>Findested:</b> Marker (Græs (Poaceae)) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.7771,9.6177,"Outrup","d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Outrupibacteriales;f__Outrupibacteriaceae;g__Outrupibacterium;s__Outrupibacterium terrestre"
